0,1
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-2.404696672295681,0.5553898758980742
-2.3887048208768173,0.5623213304862729
-2.372588348945346,0.5695827652315308
-2.358397220751474,0.5771884866763402
-2.3412745551048237,0.5839541571208393
-2.3281285555155034,0.5911187943157411
-2.3100084607711837,0.5973750171923375
-2.295746917896191,0.6045015210651982
-2.2814676725557628,0.6115139075139584
-2.266325191087111,0.6177144390768016
-2.2529788327875675,0.6247642587497855
-2.23576479049441,0.6306225508063334
-2.224310621294241,0.6379955015496791
-2.2110386311098793,0.6442958728253285
-2.191875526562673,0.6492131206742539
-2.1784577560383815,0.6557032904875645
-2.1659818606664607,0.6623802376761074
-2.1517077838543384,0.6679540499919536
-2.1372962602868535,0.6738291295008196
-2.122874990423718,0.6795901522487642
-2.110346769784579,0.6858553136484351
-2.096037978263358,0.6909947855647368
-2.0844350772947275,0.697376805280561
-2.0718698949475307,0.7033485184530551
-2.06212925838494,0.7101999167225916
0.0,0.0
0.0,0.0
-2.04045847980408,0.7326344191993864
-2.0437851673000047,0.7440209606754985
-2.0481340225985027,0.7554045442506122
-2.053212673577369,0.7675817331472092
-2.0591587192581464,0.7801726532653847
-2.0650334600013034,0.7928308830230095
-2.0700588099332093,0.8047965726926921
-2.075793569497492,0.8175830580637429
-2.080526821080488,0.8300651460968105
-2.087044512753893,0.8433541378234097
-2.0927239231770596,0.8559366690137866
-2.096319765158923,0.8682191210771839
-2.1016922283905015,0.8813233102119605
-2.109751154693151,0.8956640359369779
-2.1160610530764568,0.9088974747753222
-2.12211978998978,0.922606956907291
-2.128098563636298,0.9363874750599376
-2.133083339602272,0.9498318094858783
-2.1407259131530214,0.9645706634327852
-2.1466475404684173,0.9781540456394858
-2.1513941148156044,0.9917985494730176
-2.156968202729513,1.0059265243614044
-2.1633637418444844,1.020549518873352
-2.1698705144054595,1.0348323297586834
-2.176994562555308,1.0500398442938355
0.0,0.0
0.0,0.0
0.0,0.0
-2.2922887517584822,1.1553792790947652
-2.33528429164282,1.1899950744462322
-2.3300132961949713,1.2002828998009787
-2.3231549865484284,1.209178195501048
-2.3160295168034075,1.2184811353875666
-2.307101347345012,1.2268057601262028
-2.2963831617394033,1.234128589118549
-2.2841256651004525,1.2399882846339378
-2.271620798846058,1.246202209214057
-2.2573564762009677,1.2513603555145694
-2.2430910110592652,1.2564170152083753
-2.2308076321148333,1.2619295972827531
-2.219142932035531,1.2682825581063344
-2.207465704609767,1.2745572419360796
-2.1957764131024216,1.2807536623656648
-2.185183909371479,1.2869604819977885
-2.1734707898962724,1.2930064676820734
-2.1617469621714482,1.2989742382135663
-2.1517226397651257,1.3059014823187078
-2.141931035468363,1.3123549212379353
-2.131870436182848,1.3191578538331012
-2.1226396144264874,1.3264275582433342
-2.1133862023415513,1.333641540951824
-2.105211011368925,1.3409334799351638
-2.09759445113535,1.3491232406886293
-2.0899466332297254,1.3572719220007965
-2.0822677717563463,1.3653794076024661
-2.077323201841293,1.3747033553068242
-2.072071578214663,1.3844072286560034
-2.0667747500680766,1.3940915079294613
-2.0614327881320698,1.403755983073284
-2.057965102383249,1.414138832425128
-2.054994930967203,1.4254812638891825
-2.0527838251142443,1.437398541584529
-2.053773932857394,1.4516327471903745
-2.055773494986827,1.4660901531998798
-2.059026732986504,1.4821531340745204
-2.063796111470569,1.4994487688077105
-2.0700655895705555,1.517997844160495
-2.077309874878723,1.5368277989844359
-2.085736089007418,1.5573419557091623
-2.095618734715554,1.5791637403097818
-2.1085330341082584,1.6035240703133278
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.8632551782731648,1.482376855134428
-1.841386699217482,1.4777063388728309
-1.825525800292202,1.4782613275289034
-1.8112447388420028,1.479970775392935
-0.756909213086591,0.6240588458988765
-0.7527320738920151,0.6259675909615655
-0.749964022936275,0.6292813077640542
-0.7494710105874972,0.6345212402189195
-0.7497066732245007,0.6404185382409318
-0.7553319932537891,0.6507553918080572
-1.7192493139202263,1.494478436306403
-1.708130526414457,1.4980901524044103
-1.696264507661555,1.5009702595480374
-1.684694736278011,1.503451909958268
-1.6735886772053963,1.5068526601927248
-1.663225675604342,1.5108571580432346
-1.6535972025791823,1.5154752692216074
-1.6442518477220134,1.5197226264232382
-1.6353392576694272,1.5249136081513621
-1.6264129049687972,1.5300555749877058
-1.6174730484283635,1.5351485066949897
-1.6080928424202126,1.5391924539046056
-1.5991307688046275,1.5441857997865158
-1.5901559717868876,1.549130073748005
-1.581881911656439,1.554726219491448
-1.5738886096690459,1.5599777704679123
-1.5648718888205533,1.5647827234409237
-1.5565474418533756,1.5702487259220153
-1.5482052470419834,1.5756717656389196
-1.5408465140275407,1.5814727377382058
-1.533856695189773,1.5882530146741443
-1.526145538719496,1.5942800239125432
-1.5197876880065768,1.6017207569934353
-1.513702408339939,1.6088461762971218
-1.5079561763177372,1.6169691309067065
-1.5028465035557341,1.6258069955410772
-1.4976881667533484,1.6346311985175719
-1.4934687279280034,1.6438954220695157
-1.4902190237799062,1.6549248506093754
-1.4875668801750723,1.6667035660267249
-1.4855023152480442,1.6792399683763783
-1.4843397973262609,1.6922577717574336
-1.4867033005792325,1.7101079778911088
-1.4902435470207875,1.7295268632093874
-1.4955894356463426,1.751291306431644
-1.5030506471958176,1.7751379529389355
-1.512563296333163,1.8024320443738666
-1.521864091535076,1.829844170112886
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.4860461649854073,2.0451041038372995
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.25511087921592,2.1308274638913964
-1.2426786744703704,2.131159006741769
-1.2311767766288282,2.132052472311563
-1.2197767348232507,2.1339889215232417
-1.2118304956709136,2.1419588814358663
-1.2077462172392706,2.1568804034401707
-1.2030004490511985,2.1698273939607766
-1.1958241886632128,2.1794954713896444
-1.186677393671648,2.185627086981827
-1.1784463078059224,2.193482231434435
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.1024918436378146,2.1632604407958125
-1.088889144420341,2.16006514512029
-1.0735513631786036,2.1532123607803673
-1.0609487987992077,2.1516478908795738
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
